dur,real,mfe,mae,dir,alt15,alt30,alt45,alt60,alt75,alt90,alt120,alt150,alt180,alt240
3.3441,-28.781557709476324,0.24788740454861902,-34.279999803688014,-1,-22.59269096501093,-30.513442193613738,-3.9112972355481723,13.974860390728594,47.41304122325873,37.43931645630472,71.82911873448994,119.34198038911047,65.58867810048663,65.164441267197
592.6331166666666,-41.129828227499665,106.1042343519314,-43.80355150093607,-1,11.31893424459518,6.835146859551777,39.60765050316839,42.898519445131456,52.52806051889047,49.71815146944114,46.9754733727068,49.623338587403424,78.68779660809567,64.61066943152628
302.18555,2.3167985711047834,82.24993010662595,-42.710378604098324,-1,20.0866794198018,5.756188103633875,-7.188521068768328,-18.004425371738186,-14.119222203812232,-15.352818970031379,9.648552936385446,23.774936805021074,-4.665824633927063,20.373146012827583
256.1978833333333,36.18382781728657,115.81511819438562,-47.90774628580685,-1,11.313715668019864,6.333961146629541,-20.239656955816088,-31.41007033544918,-12.135912547628358,13.848374893834503,37.79597856161998,48.08866542489354,94.45591211055815,94.52756325475042
166.08063333333334,26.589465599889948,123.77169171211678,-7.75305701798068,-1,15.329203537078895,22.978302839220532,32.65366569040529,72.82511567347605,94.32612465606228,96.31408799400387,99.19754674381109,53.27194599816121,22.002559366010033,57.78772326857195
119.53148333333333,-58.774520994270276,14.124855647668078,-68.67223006124968,1,0.6529738620564274,5.998767769588298,9.074618330333628,0.39693937404106094,-19.709500520532774,-30.9715812887601,-65.47781319397372,-40.96379973051123,-61.71290337353086,-104.74903593994055
76.65301666666667,37.7464331413313,74.58275988203256,-25.756930437257353,-1,-4.695781307499924,-8.970523492282112,-4.670040924450447,58.66049436795806,43.740265193973336,-7.501483059748626,20.58311344457886,22.807817979454413,45.02728434638059,53.089540036821425
80.04973333333334,-47.37350983659239,14.170577183658661,-53.49258044090366,-1,-22.646140935587145,-37.19985749447208,-47.37350983659239,-47.37350983659239,-47.37350983659239,-47.37350983659239,-47.37350983659239,-60.216118506124516,-49.15901372113396,-37.125461499283304
9.4699,-43.8017409921021,1.6217369154913897,-63.26629504645798,-1,-49.396176690277294,-68.39684718757289,-58.18213126104865,-17.182246953606484,-18.974693018098954,-28.259786296267464,-9.927108121146055,-11.747387199059212,-11.747387199059212,-26.619494038493396
290.5220166666667,-15.283751997181572,15.56716177242956,-31.704847798299518,-1,-1.7893715221539708,-11.058538289077102,-19.275569419787697,7.242694256329729,5.425537462094843,5.425537462094843,5.425537462094843,5.425537462094843,-9.421059587646496,-2.9359770834491705
52.869733333333336,-80.44365035875688,43.26661925441844,-93.93046549365458,-1,-2.3384782081037336,-3.9610957402591573,4.371522527801819,-82.6962252857455,-146.89461070494403,-98.0060989420628,-118.25063885793074,-388.1568391563195,-466.4719971052511,-437.00908064495
140.83196666666666,-55.21840533111666,18.222871841246935,-59.4198635687726,1,-8.761166607861304,-14.922359481484015,-12.084734669222108,-27.86902268743119,-20.94344463000386,-13.973528684884107,-28.179387901272612,-34.280281247636154,-2.208026807041241,-65.10398077083535
138.17858333333334,-56.96372386156723,14.961918812308461,-60.47728258674834,1,1.2154919432560973,-12.067473969016307,7.913814450695167,-30.082988368266285,-28.682112042299757,-15.294211573774197,-39.91885410765006,-58.92949788202873,-58.57971602785228,-60.3548589377878
766.1970166666666,96.9470650914439,116.79832225760967,-48.88520664422802,1,-37.131080791347195,-37.33910294728027,-29.06366692890905,-32.6804555055904,-38.667647808700025,-27.812037822623203,-22.700636276843376,3.6167885766835717,-5.550170967116852,-1.9665960119708004
45.95115,-54.51898828435775,14.029744407324518,-59.63895418815257,1,-4.123648214408027,0.935777552011352,-54.51898828435775,-106.54026347240774,-164.94592857630218,-157.04976494426813,-208.24769426400215,-184.02472044077967,-200.11974839172942,-214.75316445460192
1005.30395,81.87901614133075,209.23556611848525,-53.667087309690054,-1,13.960050139448787,6.524845943430835,3.872693372893865,16.28917236229377,17.197695215177554,18.510006002674384,16.01386240687397,9.222883506537771,-4.827101218347618,-24.126329093223653
36.69546666666667,26.705765349894772,75.87772254013636,-27.92974263926218,1,8.470277618450872,67.9396089605433,24.21346376792366,119.30230811073805,113.56380589174763,70.63590675741027,119.16926710102472,133.78603936825328,157.9551561329384,106.25364587800502
136.25671666666668,25.019511776056547,62.673444487628686,-5.341091626519523,1,16.63218307070835,-2.00820974461724,16.666105532610054,43.683650314712,41.141161795132945,59.773073994982,48.510816643412284,33.59171789877102,-4.893315129409492,-44.97100774390472
366.95075,-10.765358992341767,2.1682105845499677,-13.330542189736727,1,-12.691348999566143,-7.041217615928463,-5.037851590947717,-4.644243152789329,0.5197649888488698,-6.661065876512051,-6.551730199244599,-8.570235010308958,-7.939452256850998,-6.072335306617216
915.4591333333333,43.42939664758294,112.05941991561441,-4.492398300524059,-1,71.19760168133205,90.54774343809635,81.23465619200742,65.60802148817824,61.364432939681194,68.28618201349279,59.353220777447206,97.03753113685542,56.018478962056584,70.90214010079698
605.2128166666666,-50.25847631406344,6.109040225790174,-55.64538814359699,1,-7.603098976660672,-8.434791681312115,-5.97623500348865,-1.9920783344962167,-7.445392775179416,-6.756465684499835,-9.405929869379381,-8.15258058392443,-19.25011697234913,-31.57610166704572
1050.3153166666666,54.11950754212413,112.13577216937165,-37.199469326860694,-1,20.334900963348,34.31330360322615,-11.969353946970074,-5.666592042381513,-7.653106108018726,-7.653106108018726,-7.653106108018726,-7.653106108018726,-14.777515191588542,-26.894210932257856
34.564416666666666,-51.246989506791294,38.2443413342437,-60.54517482192989,1,30.90453487309075,-0.42129830808312896,-4.43679780701034,-28.29775159182035,-57.7721761925476,-143.63639191242171,-151.47813581094073,-145.57173101518384,-235.03179362241556,-305.772058360676
1086.0166833333333,40.02916892480335,111.07348650460591,-51.4171577207323,-1,9.822405091340913,11.117938844629194,10.71374643386247,3.9624976514041066,16.45892677030747,4.3755152239766115,-45.707278031517085,-41.328232742814386,-25.8665492567145,-11.527426352482273
58.99735,19.31603481083122,27.806481309853304,-46.75843487030207,-1,-1.9567125328334711,-37.15242907208483,-1.6966544968477493,25.376283801156198,28.335564900308086,27.03706822407281,41.976954015551236,39.50191891444188,24.059852087956468,69.28304779409422
