timestamp,open,high,low,close
1451865600000,4546.439,4546.439,4546.439,4546.439
1451865660000,4546.439,4546.439,4546.439,4546.439
1451865720000,4546.439,4546.439,4546.439,4546.439
1451865780000,4546.439,4546.439,4546.439,4546.439
1451865840000,4546.439,4546.439,4546.439,4546.439
1451865900000,4546.439,4546.439,4546.439,4546.439
1451865960000,4546.439,4546.439,4546.439,4546.439
1451866020000,4546.439,4546.439,4546.439,4546.439
1451866080000,4546.439,4546.439,4546.439,4546.439
1451866140000,4546.439,4546.439,4546.439,4546.439
1451866200000,4546.439,4546.439,4546.439,4546.439
1451866260000,4546.439,4546.439,4546.439,4546.439
1451866320000,4546.439,4546.439,4546.439,4546.439
1451866380000,4546.439,4546.439,4546.439,4546.439
1451866440000,4546.439,4546.439,4546.439,4546.439
1451866500000,4546.439,4546.439,4546.439,4546.439
1451866560000,4546.439,4546.439,4546.439,4546.439
1451866620000,4546.439,4546.439,4546.439,4546.439
1451866680000,4546.439,4546.439,4546.439,4546.439
1451866740000,4546.439,4546.439,4546.439,4546.439
1451866800000,4546.439,4546.439,4546.439,4546.439
1451866860000,4546.439,4546.439,4546.439,4546.439
1451866920000,4546.439,4546.439,4546.439,4546.439
1451866980000,4546.439,4546.439,4546.439,4546.439
1451867040000,4546.439,4546.439,4546.439,4546.439
1451867100000,4546.439,4546.439,4546.439,4546.439
1451867160000,4546.439,4546.439,4546.439,4546.439
1451867220000,4546.439,4546.439,4546.439,4546.439
1451867280000,4546.439,4546.439,4546.439,4546.439
1451867340000,4546.439,4546.439,4546.439,4546.439
1451867400000,4546.439,4546.439,4546.439,4546.439
1451867460000,4546.439,4546.439,4546.439,4546.439
1451867520000,4546.439,4546.439,4546.439,4546.439
1451867580000,4546.439,4546.439,4546.439,4546.439
1451867640000,4546.439,4546.439,4546.439,4546.439
1451867700000,4546.439,4546.439,4546.439,4546.439
1451867760000,4546.439,4546.439,4546.439,4546.439
1451867820000,4546.439,4546.439,4546.439,4546.439
1451867880000,4546.439,4546.439,4546.439,4546.439
1451867940000,4546.439,4546.439,4546.439,4546.439
1451868000000,4546.439,4546.439,4546.439,4546.439
1451868060000,4546.439,4546.439,4546.439,4546.439
1451868120000,4546.439,4546.439,4546.439,4546.439
1451868180000,4546.439,4546.439,4546.439,4546.439
1451868240000,4546.439,4546.439,4546.439,4546.439
1451868300000,4546.439,4546.439,4546.439,4546.439
1451868360000,4546.439,4546.439,4546.439,4546.439
1451868420000,4546.439,4546.439,4546.439,4546.439
1451868480000,4546.439,4546.439,4546.439,4546.439
1451868540000,4546.439,4546.439,4546.439,4546.439
1451868600000,4546.439,4546.439,4546.439,4546.439
1451868660000,4546.439,4546.439,4546.439,4546.439
1451868720000,4546.439,4546.439,4546.439,4546.439
1451868780000,4546.439,4546.439,4546.439,4546.439
1451868840000,4546.439,4546.439,4546.439,4546.439
1451868900000,4546.439,4546.439,4546.439,4546.439
1451868960000,4546.439,4546.439,4546.439,4546.439
1451869020000,4546.439,4546.439,4546.439,4546.439
1451869080000,4546.439,4546.439,4546.439,4546.439
1451869140000,4546.439,4546.439,4546.439,4546.439
1451869200000,4546.439,4546.439,4546.439,4546.439
1451869260000,4546.439,4546.439,4546.439,4546.439
1451869320000,4546.439,4546.439,4546.439,4546.439
1451869380000,4546.439,4546.439,4546.439,4546.439
1451869440000,4546.439,4546.439,4546.439,4546.439
1451869500000,4546.439,4546.439,4546.439,4546.439
1451869560000,4546.439,4546.439,4546.439,4546.439
1451869620000,4546.439,4546.439,4546.439,4546.439
1451869680000,4546.439,4546.439,4546.439,4546.439
1451869740000,4546.439,4546.439,4546.439,4546.439
1451869800000,4546.439,4546.439,4546.439,4546.439
1451869860000,4546.439,4546.439,4546.439,4546.439
1451869920000,4546.439,4546.439,4546.439,4546.439
1451869980000,4546.439,4546.439,4546.439,4546.439
1451870040000,4546.439,4546.439,4546.439,4546.439
1451870100000,4546.439,4546.439,4546.439,4546.439
1451870160000,4546.439,4546.439,4546.439,4546.439
1451870220000,4546.439,4546.439,4546.439,4546.439
1451870280000,4546.439,4546.439,4546.439,4546.439
1451870340000,4546.439,4546.439,4546.439,4546.439
1451870400000,4546.439,4546.439,4546.439,4546.439
1451870460000,4546.439,4546.439,4546.439,4546.439
1451870520000,4546.439,4546.439,4546.439,4546.439
1451870580000,4546.439,4546.439,4546.439,4546.439
1451870640000,4546.439,4546.439,4546.439,4546.439
1451870700000,4546.439,4546.439,4546.439,4546.439
1451870760000,4546.439,4546.439,4546.439,4546.439
1451870820000,4546.439,4546.439,4546.439,4546.439
1451870880000,4546.439,4546.439,4546.439,4546.439
1451870940000,4546.439,4546.439,4546.439,4546.439
1451871000000,4546.439,4546.439,4546.439,4546.439
1451871060000,4546.439,4546.439,4546.439,4546.439
1451871120000,4546.439,4546.439,4546.439,4546.439
1451871180000,4546.439,4546.439,4546.439,4546.439
1451871240000,4546.439,4546.439,4546.439,4546.439
1451871300000,4546.439,4546.439,4546.439,4546.439
1451871360000,4546.439,4546.439,4546.439,4546.439
1451871420000,4546.439,4546.439,4546.439,4546.439
1451871480000,4546.439,4546.439,4546.439,4546.439
1451871540000,4546.439,4546.439,4546.439,4546.439
1451871600000,4546.439,4546.439,4546.439,4546.439
1451871660000,4546.439,4546.439,4546.439,4546.439
1451871720000,4546.439,4546.439,4546.439,4546.439
1451871780000,4546.439,4546.439,4546.439,4546.439
1451871840000,4546.439,4546.439,4546.439,4546.439
1451871900000,4546.439,4546.439,4546.439,4546.439
1451871960000,4546.439,4546.439,4546.439,4546.439
1451872020000,4546.439,4546.439,4546.439,4546.439
1451872080000,4546.439,4546.439,4546.439,4546.439
1451872140000,4546.439,4546.439,4546.439,4546.439
1451872200000,4546.439,4546.439,4546.439,4546.439
1451872260000,4546.439,4546.439,4546.439,4546.439
1451872320000,4546.439,4546.439,4546.439,4546.439
1451872380000,4546.439,4546.439,4546.439,4546.439
1451872440000,4546.439,4546.439,4546.439,4546.439
1451872500000,4546.439,4546.439,4546.439,4546.439
1451872560000,4546.439,4546.439,4546.439,4546.439
1451872620000,4546.439,4546.439,4546.439,4546.439
1451872680000,4546.439,4546.439,4546.439,4546.439
1451872740000,4546.439,4546.439,4546.439,4546.439
1451872800000,4546.439,4546.439,4546.439,4546.439
1451872860000,4546.439,4546.439,4546.439,4546.439
1451872920000,4546.439,4546.439,4546.439,4546.439
1451872980000,4546.439,4546.439,4546.439,4546.439
1451873040000,4546.439,4546.439,4546.439,4546.439
1451873100000,4546.439,4546.439,4546.439,4546.439
1451873160000,4546.439,4546.439,4546.439,4546.439
1451873220000,4546.439,4546.439,4546.439,4546.439
1451873280000,4546.439,4546.439,4546.439,4546.439
1451873340000,4546.439,4546.439,4546.439,4546.439
1451873400000,4546.439,4546.439,4546.439,4546.439
1451873460000,4546.439,4546.439,4546.439,4546.439
1451873520000,4546.439,4546.439,4546.439,4546.439
1451873580000,4546.439,4546.439,4546.439,4546.439
1451873640000,4546.439,4546.439,4546.439,4546.439
1451873700000,4546.439,4546.439,4546.439,4546.439
1451873760000,4546.439,4546.439,4546.439,4546.439
1451873820000,4546.439,4546.439,4546.439,4546.439
1451873880000,4546.439,4546.439,4546.439,4546.439
1451873940000,4546.439,4546.439,4546.439,4546.439
1451874000000,4546.439,4546.439,4546.439,4546.439
1451874060000,4546.439,4546.439,4546.439,4546.439
1451874120000,4546.439,4546.439,4546.439,4546.439
1451874180000,4546.439,4546.439,4546.439,4546.439
1451874240000,4546.439,4546.439,4546.439,4546.439
1451874300000,4546.439,4546.439,4546.439,4546.439
1451874360000,4546.439,4546.439,4546.439,4546.439
1451874420000,4546.439,4546.439,4546.439,4546.439
1451874480000,4546.439,4546.439,4546.439,4546.439
1451874540000,4546.439,4546.439,4546.439,4546.439
1451874600000,4546.439,4546.439,4546.439,4546.439
1451874660000,4546.439,4546.439,4546.439,4546.439
1451874720000,4546.439,4546.439,4546.439,4546.439
1451874780000,4546.439,4546.439,4546.439,4546.439
1451874840000,4546.439,4546.439,4546.439,4546.439
1451874900000,4546.439,4546.439,4546.439,4546.439
1451874960000,4546.439,4546.439,4546.439,4546.439
1451875020000,4546.439,4546.439,4546.439,4546.439
1451875080000,4546.439,4546.439,4546.439,4546.439
1451875140000,4546.439,4546.439,4546.439,4546.439
1451875200000,4546.439,4546.439,4546.439,4546.439
1451875260000,4546.439,4546.439,4546.439,4546.439
1451875320000,4546.439,4546.439,4546.439,4546.439
1451875380000,4546.439,4546.439,4546.439,4546.439
1451875440000,4546.439,4546.439,4546.439,4546.439
1451875500000,4546.439,4546.439,4546.439,4546.439
1451875560000,4546.439,4546.439,4546.439,4546.439
1451875620000,4546.439,4546.439,4546.439,4546.439
1451875680000,4546.439,4546.439,4546.439,4546.439
1451875740000,4546.439,4546.439,4546.439,4546.439
1451875800000,4546.439,4546.439,4546.439,4546.439
1451875860000,4546.439,4546.439,4546.439,4546.439
1451875920000,4546.439,4546.439,4546.439,4546.439
1451875980000,4546.439,4546.439,4546.439,4546.439
1451876040000,4546.439,4546.439,4546.439,4546.439
1451876100000,4546.439,4546.439,4546.439,4546.439
1451876160000,4546.439,4546.439,4546.439,4546.439
1451876220000,4546.439,4546.439,4546.439,4546.439
1451876280000,4546.439,4546.439,4546.439,4546.439
1451876340000,4546.439,4546.439,4546.439,4546.439
1451876400000,4546.439,4546.439,4546.439,4546.439
1451876460000,4546.439,4546.439,4546.439,4546.439
1451876520000,4546.439,4546.439,4546.439,4546.439
1451876580000,4546.439,4546.439,4546.439,4546.439
1451876640000,4546.439,4546.439,4546.439,4546.439
1451876700000,4546.439,4546.439,4546.439,4546.439
1451876760000,4546.439,4546.439,4546.439,4546.439
1451876820000,4546.439,4546.439,4546.439,4546.439
1451876880000,4546.439,4546.439,4546.439,4546.439
1451876940000,4546.439,4546.439,4546.439,4546.439
1451877000000,4546.439,4546.439,4546.439,4546.439
1451877060000,4546.439,4546.439,4546.439,4546.439
1451877120000,4546.439,4546.439,4546.439,4546.439
1451877180000,4546.439,4546.439,4546.439,4546.439
1451877240000,4546.439,4546.439,4546.439,4546.439
1451877300000,4546.439,4546.439,4546.439,4546.439
1451877360000,4546.439,4546.439,4546.439,4546.439
1451877420000,4546.439,4546.439,4546.439,4546.439
1451877480000,4546.439,4546.439,4546.439,4546.439
1451877540000,4546.439,4546.439,4546.439,4546.439
1451877600000,4546.439,4546.439,4546.439,4546.439
1451877660000,4546.439,4546.439,4546.439,4546.439
1451877720000,4546.439,4546.439,4546.439,4546.439
1451877780000,4546.439,4546.439,4546.439,4546.439
1451877840000,4546.439,4546.439,4546.439,4546.439
1451877900000,4546.439,4546.439,4546.439,4546.439
1451877960000,4546.439,4546.439,4546.439,4546.439
1451878020000,4546.439,4546.439,4546.439,4546.439
1451878080000,4546.439,4546.439,4546.439,4546.439
1451878140000,4546.439,4546.439,4546.439,4546.439
