timestamp,open,high,low,close
1483401600000,4895.569,4895.569,4895.569,4895.569
1483401660000,4895.569,4895.569,4895.569,4895.569
1483401720000,4895.569,4895.569,4895.569,4895.569
1483401780000,4895.569,4895.569,4895.569,4895.569
1483401840000,4895.569,4895.569,4895.569,4895.569
1483401900000,4895.569,4895.569,4895.569,4895.569
1483401960000,4895.569,4895.569,4895.569,4895.569
1483402020000,4895.569,4895.569,4895.569,4895.569
1483402080000,4895.569,4895.569,4895.569,4895.569
1483402140000,4895.569,4895.569,4895.569,4895.569
1483402200000,4895.569,4895.569,4895.569,4895.569
1483402260000,4895.569,4895.569,4895.569,4895.569
1483402320000,4895.569,4895.569,4895.569,4895.569
1483402380000,4895.569,4895.569,4895.569,4895.569
1483402440000,4895.569,4895.569,4895.569,4895.569
1483402500000,4895.569,4895.569,4895.569,4895.569
1483402560000,4895.569,4895.569,4895.569,4895.569
1483402620000,4895.569,4895.569,4895.569,4895.569
1483402680000,4895.569,4895.569,4895.569,4895.569
1483402740000,4895.569,4895.569,4895.569,4895.569
1483402800000,4895.569,4895.569,4895.569,4895.569
1483402860000,4895.569,4895.569,4895.569,4895.569
1483402920000,4895.569,4895.569,4895.569,4895.569
1483402980000,4895.569,4895.569,4895.569,4895.569
1483403040000,4895.569,4895.569,4895.569,4895.569
1483403100000,4895.569,4895.569,4895.569,4895.569
1483403160000,4895.569,4895.569,4895.569,4895.569
1483403220000,4895.569,4895.569,4895.569,4895.569
1483403280000,4895.569,4895.569,4895.569,4895.569
1483403340000,4895.569,4895.569,4895.569,4895.569
1483403400000,4895.569,4895.569,4895.569,4895.569
1483403460000,4895.569,4895.569,4895.569,4895.569
1483403520000,4895.569,4895.569,4895.569,4895.569
1483403580000,4895.569,4895.569,4895.569,4895.569
1483403640000,4895.569,4895.569,4895.569,4895.569
1483403700000,4895.569,4895.569,4895.569,4895.569
1483403760000,4895.569,4895.569,4895.569,4895.569
1483403820000,4895.569,4895.569,4895.569,4895.569
1483403880000,4895.569,4895.569,4895.569,4895.569
1483403940000,4895.569,4895.569,4895.569,4895.569
1483404000000,4895.569,4895.569,4895.569,4895.569
1483404060000,4895.569,4895.569,4895.569,4895.569
1483404120000,4895.569,4895.569,4895.569,4895.569
1483404180000,4895.569,4895.569,4895.569,4895.569
1483404240000,4895.569,4895.569,4895.569,4895.569
1483404300000,4895.569,4895.569,4895.569,4895.569
1483404360000,4895.569,4895.569,4895.569,4895.569
1483404420000,4895.569,4895.569,4895.569,4895.569
1483404480000,4895.569,4895.569,4895.569,4895.569
1483404540000,4895.569,4895.569,4895.569,4895.569
1483404600000,4895.569,4895.569,4895.569,4895.569
1483404660000,4895.569,4895.569,4895.569,4895.569
1483404720000,4895.569,4895.569,4895.569,4895.569
1483404780000,4895.569,4895.569,4895.569,4895.569
1483404840000,4895.569,4895.569,4895.569,4895.569
1483404900000,4895.569,4895.569,4895.569,4895.569
1483404960000,4895.569,4895.569,4895.569,4895.569
1483405020000,4895.569,4895.569,4895.569,4895.569
1483405080000,4895.569,4895.569,4895.569,4895.569
1483405140000,4895.569,4895.569,4895.569,4895.569
1483405200000,4895.569,4895.569,4895.569,4895.569
1483405260000,4895.569,4895.569,4895.569,4895.569
