fecha,apertura,cierre,cierre_prev,r_noct,r_intra,r_total
2020-07-02,10378.9,10347.62,10272.99,0.010256778288988065,-0.0030183575195435945,0.0072384207694445365
2020-07-06,10478.85,10601.74,10347.62,0.012602398469768704,0.011659198542744055,0.02426159701251275
2020-07-07,10587.54,10532.29,10601.74,-0.001340300578947977,-0.005232061625170281,-0.006572362204118191
2020-07-08,10583.62,10659.26,10532.29,0.004861746531921098,0.007121475023710783,0.011983221555631625
2020-07-09,10743.19,10744.54,10659.26,0.007843067521399193,0.00012565310544911267,0.007968720626848422
2020-07-10,10746.35,10835.43,10744.54,0.00016844346644349602,0.008255158368037443,0.008423601834480871
2020-07-13,10949.02,10623.95,10835.43,0.010428634137486601,-0.030139068142753193,-0.01971043400526659
2020-07-14,10503.6,10678.93,10623.95,-0.011392830853446534,0.016554585702796266,0.00516175484934982
2020-07-15,10734.84,10702.82,10678.93,0.005221885454687064,-0.0029872685555792236,0.0022346168991078702
2020-07-16,10584.59,10613.3,10702.82,-0.01110808836714296,0.0027087618206060086,-0.008399326546536842
2020-07-17,10657.18,10647.82,10613.3,0.004125911803397128,-0.0008786670361139905,0.0032472447672831748
2020-07-20,10673.79,10953.25,10647.82,0.002436027377169215,0.025845012133911834,0.028281039511081046
2020-07-21,11013.8,10844.14,10953.25,0.005512816090331221,-0.015524190050058393,-0.010011373959727154
2020-07-22,10851.4,10855.1,10844.14,0.0006692620023273962,0.00034091171177627844,0.0010101737141036211
2020-07-23,10854.1,10580.28,10855.1,-9.212684029876726e-05,-0.025550997683748636,-0.02564312452404736
2020-07-24,10425.82,10483.88,10580.28,-0.014706469442415906,0.005553417716781447,-0.009153051725634485
2020-07-27,10558.25,10673.79,10483.88,0.007068705465437853,0.010883658895955679,0.017952364361393688
2020-07-28,10641.58,10546.6,10673.79,-0.003022234614450755,-0.00896543603077507,-0.011987670645225879
2020-07-29,10599.37,10658.3,10546.6,0.004991032290640083,0.005544365959101621,0.010535398249741763
2020-07-30,10577.88,10702.2,10658.3,-0.007573903068639575,0.01168429953022423,0.004110396461584674
2020-07-31,10905.8,10910.28,10702.2,0.018845429996291123,0.00041070623714015413,0.01925613623343147
2020-08-03,10998.54,11044.88,10910.28,0.008057072672992292,0.004204435451824749,0.012261508124817
2020-08-04,11026.31,11094.22,11044.88,-0.0016827370324759914,0.006140016839502067,0.0044572798070261835
2020-08-05,11114.81,11122.55,11094.22,0.001854201277511058,0.0006961258272171079,0.002550327104728165
2020-08-06,11109.9,11260.98,11122.55,-0.0011379763692381914,0.01350704996116682,0.01236907359192866
2020-08-07,11241.14,11133.22,11260.98,-0.001763389862031845,-0.009646831188061727,-0.011410221050093674
2020-08-10,11144.85,11094.79,11133.22,0.0010440761750443223,-0.004501879036421804,-0.003457802861377532
2020-08-11,11034.89,10873.4,11094.79,-0.00541355738435677,-0.014742631662469046,-0.020156189046825732
2020-08-12,10967.67,11136.55,10873.4,0.008632414566211919,0.015280637460242979,0.02391305202645502
2020-08-13,11179.12,11175.41,11136.55,0.003815260903048287,-0.0003319237786759596,0.003483337124372383
2020-08-14,11195.56,11160.91,11175.41,0.0018014422664034677,-0.0030997762835425053,-0.0012983340171391058
2020-08-17,11233.59,11287.96,11160.91,0.006490902246369534,0.004828273864257161,0.011319176110626786
2020-08-18,11334.0,11398.46,11287.96,0.004070386789302442,0.005671200808556116,0.00974158759785866
2020-08-19,11395.23,11320.04,11398.46,-0.00028341177068033434,-0.0066202404476048745,-0.006903652218285153
2020-08-20,11285.86,11480.3,11320.04,-0.0030239916169365628,0.01708190823339411,0.014057916616457597
2020-08-21,11484.19,11561.62,11480.3,0.00033878392572247014,0.00671968495418778,0.007058468879910401
2020-08-24,11690.0,11623.05,11561.62,0.011042783649910537,-0.005743580016292947,0.005299203633617695
2020-08-25,11593.77,11719.01,11623.05,-0.0025223105940780227,0.010744424717624419,0.008222114123546462
2020-08-26,11771.82,11968.66,11719.01,0.004496230143216849,0.016583027035954354,0.021079257179171373
2020-08-27,12015.34,11930.16,11968.66,0.003892599978533002,-0.0071145191615673235,-0.003221919183034333
2020-08-28,11981.23,11993.21,11930.16,0.0042716109481480925,0.0009993977750579238,0.005271008723206117
2020-08-31,12018.66,12105.8,11993.21,0.0021197857168096996,0.007224234572122701,0.009344020288932532
2020-09-01,12201.1,12299.77,12105.8,0.00784143500960788,0.008054451407434195,0.015895886417041972
2020-09-02,12432.15,12408.65,12299.77,0.010705296173019931,-0.0018920491297010878,0.008813247043318978
2020-09-03,12224.44,11812.8,12408.65,-0.014956583519100322,-0.03425353721800267,-0.049210120737103
2020-09-04,11714.54,11609.25,11812.8,-0.008352884032351387,-0.00902861115045312,-0.017381495182804484
2020-09-07,11456.79,11502.09,11609.25,-0.013219626802059735,0.0039461906491842225,-0.009273436152875533
2020-09-08,11158.3,11081.77,11502.09,-0.030345142386377748,-0.006882199747389697,-0.03722734213376742
2020-09-09,11293.79,11361.88,11081.77,0.01895160128077206,0.006010875424214227,0.024962476704986317
2020-09-10,11518.56,11143.91,11361.88,0.013695754896291119,-0.03306648710446085,-0.019370732208169577
2020-09-11,11245.3,11093.24,11143.91,0.009057103229068629,-0.01361434979123549,-0.004557246562166957
2020-09-14,11243.89,11279.27,11093.24,0.013488956213089993,0.0031416576626089794,0.016630613875699002
2020-09-15,11430.57,11452.32,11279.27,0.013324817666052551,0.0019009842331895379,0.015225801899242117
2020-09-16,11464.76,11248.15,11452.32,0.0010856532526709118,-0.019074312132063898,-0.017988658879392917
2020-09-17,10961.22,11105.55,11248.15,-0.025840081489960972,0.013081394166385742,-0.012758687323575097
2020-09-18,11127.59,10928.84,11105.55,0.00198262658532136,-0.01802244330664951,-0.016039816721328256
2020-09-21,10778.62,10991.41,10928.84,-0.013840624194659855,0.01954951619517511,0.005708892000515368
2020-09-22,11084.54,11183.33,10991.41,0.008437286048932383,0.00887293199888462,0.01731021804781709
2020-09-23,11168.12,10850.51,11183.33,-0.0013609857389803978,-0.028851207457881667,-0.03021219319686204
2020-09-24,10737.1,10902.27,10850.51,-0.010507049492928612,0.015265990436225174,0.004758940943296501
2020-09-25,10910.31,11143.83,10902.27,0.000737189306731268,0.021177767775382095,0.021914957082113346
2020-09-28,11356.1,11374.96,11143.83,0.018869062974038113,0.0016594038577852541,0.020528466831823286
2020-09-29,11356.18,11331.92,11374.96,-0.0016523592105722718,-0.002138566847468722,-0.0037909260580410616
2020-09-30,11329.61,11375.07,11331.92,-0.00020386973059637766,0.004004466105555829,0.003800596374959365
2020-10-01,11563.34,11580.78,11375.07,0.016415630184173944,0.001507078540980293,0.017922708725154012
2020-10-02,11324.13,11258.57,11580.78,-0.022410980163241404,-0.005806230803359785,-0.02821721096660117
2020-10-05,11339.09,11491.65,11258.57,0.007126431743284023,0.013364636517810748,0.020491068261094637
2020-10-06,11459.25,11296.29,11491.65,-0.0028234205650842863,-0.014322910892918237,-0.017146331458002574
2020-10-07,11397.02,11484.92,11296.29,0.008877564493947353,0.007682952789662364,0.016560517283609584
2020-10-08,11585.44,11542.98,11484.92,0.0087142668003657,-0.0036716773304030694,0.005042589469962792
2020-10-09,11615.49,11733.78,11542.98,0.006262092180461173,0.01013230923327337,0.01639440141373466
2020-10-12,11922.83,12078.96,11733.78,0.015983188172657054,0.013010046519404328,0.028993234692061404
2020-10-13,12158.28,12093.82,12078.96,0.006545323079730918,-0.005315840837978261,0.0012294822417527015
2020-10-14,12117.49,11982.23,12093.82,0.0019552851573204468,-0.011225144546960665,-0.00926985938964018
2020-10-15,11782.38,11902.24,11982.23,-0.016819523769272492,0.010121422529474743,-0.006698101239797875
2020-10-16,11970.51,11836.8,11902.24,0.005719507480979433,-0.01123280252254299,-0.005513295041563571
2020-10-19,11921.02,11656.5,11836.8,0.007089905790060775,-0.02243926411078907,-0.015349358320728219
2020-10-20,11677.86,11635.39,11656.5,0.00183077710004515,-0.003643425689754825,-0.0018126485897095215
2020-10-21,11679.379,11681.52,11635.39,0.0037734924328440074,0.0001832977408955197,0.003956790173739362
2020-10-22,11697.109,11663.809,11681.52,0.0013336113345607504,-0.002850917293100104,-0.001517305958539477
2020-10-23,11687.409,11674.799,11663.809,0.0020213085274768936,-0.001079521355567435,0.0009417871719093897
2020-10-26,11587.689,11517.239,11674.799,-0.007489345694101826,-0.006098285035188882,-0.013587630729290765
2020-10-27,11548.459,11600.399,11517.239,0.0027070517497756663,0.0044874859193409986,0.007194537669116522
2020-10-28,11411.799,11155.559,11600.399,-0.016391673915259385,-0.022709881470933942,-0.039101555386193296
2020-10-29,11201.009,11357.478,11155.559,0.00406592484266518,0.013872518074573239,0.017938442917238433
2020-10-30,11257.568,11085.908,11357.478,-0.008835768010694554,-0.015365861384854464,-0.024201629395549
2020-11-02,11152.799,11089.349,11085.908,0.006015745585163817,-0.005705399686794332,0.0003103458983694196
2020-11-03,11156.708,11251.009,11089.349,0.006055833252179929,0.008416882158969463,0.014472715411149443
2020-11-04,11636.718,11776.629,11251.009,0.03370763026504967,0.011951530500324875,0.045659160765374476
2020-11-05,12036.709,12078.889,11776.629,0.021844089363480826,0.0034981544321099674,0.025342243795590753
2020-11-06,12038.279,12083.519,12078.889,-0.0033677286140596898,0.0037509685673516543,0.00038323995329185546
2020-11-09,12193.679,11850.399,12083.519,0.009075244685516796,-0.02855616481691938,-0.01948092013140255
2020-11-10,11699.639,11643.757,11850.399,-0.012803551273524894,-0.004787830078367723,-0.01759138135189268
2020-11-11,11726.049,11893.599,11643.757,0.007042620732901767,0.01418757895679458,0.02123019968969636
2020-11-12,11924.999,11843.459,11893.599,0.0026365966787909667,-0.006861220856949002,-0.004224624178158015
2020-11-13,11893.519,11939.429,11843.459,0.004217897848385822,0.003852654466969437,0.008070552315355228
2020-11-16,11917.289,12018.999,11939.429,-0.0018560814908484585,0.008498444884534035,0.0066423633936855365
2020-11-17,12031.879,11981.419,12018.999,0.0010710628719086928,-0.004202677555643183,-0.003131614683734458
2020-11-18,11962.427,11903.279,11981.419,-0.001586378728207201,-0.004956745977024962,-0.006543124705232216
2020-11-19,11870.549,11985.929,11903.279,-0.002753449774979331,0.009672919835837237,0.006919470060857844
2020-11-20,11983.329,11904.989,11985.929,-0.00021694455541328522,-0.006558877928649913,-0.006775822484063113
2020-11-23,11947.809,11904.289,11904.989,0.0035903583301387454,-0.0036491589372129817,-5.880060707428557e-05
2020-11-24,11950.497,12077.999,11904.289,0.003874112121035867,0.010612665619700848,0.014486777740736692
2020-11-25,12112.609,12158.719,12077.999,0.0028614430538612752,0.003799549449665804,0.006660992503526999
2020-11-26,12198.989,12153.819,12158.719,0.003306553858870475,-0.0037096380672197154,-0.00040308420834915163
2020-11-30,12272.047,12290.739,12153.819,0.009680633088431558,0.0015219774831895685,0.011202610571621106
2020-12-01,12372.219,12457.519,12290.739,0.0066075039697292455,0.006870820430821213,0.01347832440055051
2020-12-02,12390.299,12464.729,12457.519,-0.005410548643210043,0.005989148150055725,0.0005785995068457631
2020-12-03,12462.879,12465.709,12464.729,-0.00014842980549080727,0.00022704856064520386,7.861875515430855e-05
2020-12-04,12472.109,12529.559,12465.709,0.0005132766740463647,0.004595701463936214,0.00510897813798251
2020-12-07,12530.889,12590.199,12529.559,0.000106143353961496,0.004721938014897563,0.004828081368858918
2020-12-08,12575.507,12636.239,12590.199,-0.0011676208622306357,0.004817763709824138,0.003650142847593415
2020-12-09,12630.379,12344.899,12636.239,-0.0004638531444982831,-0.022862002516132796,-0.023325855660631067
2020-12-10,12264.297,12396.789,12344.899,-0.006550582816278938,0.010745128966914036,0.0041945461506351185
2020-12-11,12329.527,12359.289,12396.789,-0.005440532743290118,0.002410971382076033,-0.0030295613612141927
2020-12-14,12420.369,12463.559,12359.289,0.0049298601058068905,0.003471320393643943,0.008401180499450782
2020-12-15,12559.799,12594.299,12463.559,0.007692051124720349,0.002743093521629214,0.010435144646349669
2020-12-16,12614.289,12673.089,12594.299,0.0015859677813022137,0.004650549849436198,0.0062365176307385105
2020-12-17,12733.519,12755.059,12673.089,0.004757039110293643,0.0016901692301332354,0.006447208340426946
2020-12-18,12770.697,12721.779,12755.059,0.0012252723842096074,-0.00383784298103579,-0.002612570596826277
2020-12-21,12580.689,12675.039,12721.779,-0.011152387375396032,0.007471607147730891,-0.003680780227665149
2020-12-22,12720.699,12716.839,12675.039,0.0035958828367233233,-0.00030348849244984016,0.003292394344273312
2020-12-23,12718.659,12661.889,12716.839,0.00014310708625447642,-0.0044735121302247344,-0.004330405043970263
2020-12-28,12819.939,12833.839,12661.889,0.012405077594982881,0.0010836611558933276,0.013488738750876354
2020-12-29,12896.659,12846.539,12833.839,0.0048829311285106085,-0.003893849033585888,0.0009890820949248701
2020-12-30,12900.319,12841.629,12846.539,0.004177603202353838,-0.004559880370565495,-0.00038227716821170345
2021-01-04,12936.179,12701.719,12841.629,0.007335800158711037,-0.01829062089651025,-0.010954820737799275
2021-01-05,12657.299,12805.889,12701.719,-0.0035032938129381857,0.01167109842433646,0.008167804611398278
2021-01-06,12607.309,12614.499,12805.889,-0.01562841810556905,0.0005701415374160327,-0.015058276568152998
2021-01-07,12737.229,12934.049,12614.499,0.009682255883032844,0.015334168919775652,0.02501642480280843
2021-01-08,13027.219,13119.879,12934.049,0.007177646330580304,0.007087623100122022,0.014265269430702273
