Date,Close,High,Low,Open,Volume
1995-01-03,26.443832397460938,26.479933192542795,26.38968120483815,26.398706403608614,324300
1995-01-04,26.570180892944336,26.570180892944336,26.425777735917467,26.56115569563016,351800
1995-01-05,26.570180892944336,26.633357274143595,26.5431053010018,26.588231287572697,89800
1995-01-06,26.597261428833008,26.714589015726403,26.516034637906813,26.62433702580841,448400
1995-01-09,26.62432861328125,26.62432861328125,26.570177436440677,26.588227828720868,36800
1995-01-10,26.651403427124023,26.795806561168718,26.651403427124023,26.687504210635197,229800
1995-01-11,26.669448852539062,26.741650406116154,26.461869386004913,26.741650406116154,222400
1995-01-12,26.678478240966797,26.696528632198845,26.58822628480656,26.6423774585027,40300
1995-01-13,26.99435806274414,26.99435806274414,26.78677857914564,26.8228793589019,170600
1995-01-16,27.156808853149414,27.165834047185022,26.98533016647283,26.98533016647283,105100
1995-01-17,27.165849685668945,27.183900084131185,27.066572494126635,27.10267329105111,89500
1995-01-18,27.138765335083008,27.19291651300469,27.075588960841046,27.147790531403288,84500
1995-01-19,26.985340118408203,27.075592092048364,26.96728972368017,27.048516499956317,139100
1995-01-20,26.886049270629883,26.958250812813514,26.831898113992157,26.949225620040558,78700
1995-01-23,26.9672908782959,26.967290878295902,26.687509748032458,26.705560143533322,53700
1995-01-24,27.003387451171875,27.003387451171875,26.94021107678745,26.958261469468713,32400
1995-01-25,27.07558822631836,27.17486538314819,26.86800871658325,26.86800871658325,15700
1995-01-26,27.102664947509766,27.138765733320636,27.003387786529878,27.05753896524618,9800
1995-01-27,27.210969924926758,27.28317150350036,27.10266755706635,27.28317150350036,91200
1995-01-30,27.09365463256836,27.174881445257604,27.057553826928693,27.156831042437773,26600
1995-01-31,27.201934814453125,27.24706078461645,27.102657680093806,27.147783650257132,127500
1995-02-01,27.192913055419922,27.337316178183517,27.147787079556295,27.238039031283545,380200
1995-02-02,27.355371475219727,27.355371475219723,27.183892736180077,27.183892736180077,131700
1995-02-03,27.74344825744629,27.78857423053908,27.481717613508117,27.526843586600904,405100
1995-02-06,27.860795974731445,27.942022785153405,27.707367555045526,27.73444315851951,405400
1995-02-07,27.896886825561523,27.905912023499265,27.8066348461841,27.905912023499265,702900
1995-02-08,27.896886825561523,27.996164002876686,27.842735637935068,27.86078603381055,521500
1995-02-09,27.896886825561523,27.896886825561523,27.797609648246357,27.85176083587281,390700
1995-02-10,27.932979583740234,27.932979583740234,27.77955126292486,27.860778021003586,148300
1995-02-13,27.941999435424805,27.996150597121364,27.914923854576525,27.914923854576525,79700
1995-02-14,27.978107452392578,28.032258628106884,27.86980510096396,28.032258628106884,170200
1995-02-15,28.131540298461914,28.167641088065327,27.95103635044483,27.978111942647395,431500
1995-02-16,28.095436096191406,28.12251168510518,28.01420932945009,28.095436096191406,99300
1995-02-17,27.98711585998535,28.086392955909194,27.97809066944682,28.068342574832133,49100
1995-02-21,27.978107452392578,28.032258628106884,27.969082256440192,27.98713264834496,168000
1995-02-22,28.1856689453125,28.185668945312504,27.987114761259708,28.005165141628144,386400
1995-02-23,28.230810165405273,28.39326367658727,28.221784970339606,28.293986530864938,402800
1995-02-24,28.303007125854492,28.312032319453298,28.194704802668824,28.26690635145927,307600
1995-02-27,28.077390670776367,28.303020618307517,28.032264681270135,28.2217938371963,280900
1995-02-28,28.312034606933594,28.31203460693359,28.050303971421613,28.050303971421613,493500
1995-03-01,28.131540298461914,28.321069443879846,28.10446470625935,28.28496865427643,242600
1995-03-02,28.167627334594727,28.167627334594723,28.041274632677286,28.12250136962421,488600
1995-03-03,28.176666259765625,28.17666625976562,28.005187509305806,28.077389088446782,290000
1995-03-06,28.194713592529297,28.194713592529297,27.95103328939284,27.987134075042686,85700
1995-03-07,27.978107452392578,28.15861137144027,27.85175470905919,28.095434999773577,180900
1995-03-08,28.050321578979492,28.086422378952438,27.92396877907418,28.023245978999782,155900
1995-03-09,28.041292190551758,28.068367786487276,27.969090601390374,28.041292190551758,63500
1995-03-10,28.456451416015625,28.528653005399743,28.03226707838393,28.06836787307599,192100
1995-03-13,28.429365158081055,28.52864230625213,28.402289572216215,28.438390353369336,261300
1995-03-14,28.636938095092773,28.6730388679829,28.51058538997733,28.51058538997733,223300
1995-03-15,28.582815170288086,28.63696638311465,28.47451274463496,28.59184037242585,278500
1995-03-16,28.7542724609375,28.772322851685104,28.555718162713823,28.555718162713823,20400
1995-03-17,28.78287696838379,28.81917315623799,28.69213649874828,28.71028459267538,89900
1995-03-20,28.78287696838379,28.81917315623799,28.72843268660248,28.81917315623799,91700
1995-03-21,28.710281372070312,28.96435465854881,28.66491114234201,28.782873739635598,104400
1995-03-22,28.737525939941406,28.764748099025656,28.646785409660566,28.764748099025656,74900
1995-03-23,28.755653381347656,28.837319799912542,28.664912916275558,28.701209102304396,220500
1995-03-24,29.164005279541016,29.16400527954102,28.846413436111042,28.846413436111042,134000
1995-03-27,29.281936645507812,29.281936645507812,29.136751958080442,29.209344301794125,132100
1995-03-28,29.281936645507812,29.281936645507812,29.173048129937282,29.209344301794125,121900
1995-03-29,29.272876739501953,29.554172207240505,29.109543887266668,29.254728644809145,246100
1995-03-30,29.218427658081055,29.336390254216163,29.100465061945943,29.336390254216163,298400
1995-03-31,29.10047149658203,29.13676768803396,28.773805773514695,28.991582922226254,541300
1995-04-03,29.173070907592773,29.173070907592773,29.073256357053577,29.09140445715161,193300
1995-04-04,29.363624572753906,29.363624572753906,29.182143580338863,29.182143580338863,66900
1995-04-05,29.363624572753906,29.390846721616164,29.281958126167137,29.30010622540864,107200
1995-04-06,29.472515106201172,29.49973725685345,29.38177460402691,29.436218905331465,352500
1995-04-07,29.445274353027344,29.536014797874888,29.309163685756033,29.536014797874888,361400
1995-04-10,29.499713897705078,29.499713897705078,29.38175133828639,29.399899424350803,285400
1995-04-11,29.39989471435547,29.581375545925567,29.38174663119846,29.572301504347063,250300
1995-04-12,29.499713897705078,29.499713897705078,29.390825381318596,29.44526963951184,150900
1995-04-13,29.663061141967773,29.672135189426314,29.53602447754821,29.55417257246529,243400
1995-04-17,29.490650177001953,29.799167748084436,29.39990971491887,29.77194560945951,178900
1995-04-18,29.390844345092773,29.517881029511205,29.31825195399653,29.517881029511205,329500
1995-04-19,29.363624572753906,29.45436506896143,29.20936572920112,29.390846721616164,223000
1995-04-20,29.40899658203125,29.490663033508657,29.291033929897214,29.445292782687876,207900
1995-04-21,29.55416488647461,29.563238931573313,29.418054209994068,29.418054209994068,145000
1995-04-24,29.898984909057617,29.898984909057617,29.536023028522777,29.536023028522777,169000
1995-04-25,29.81732749938965,29.898993947196864,29.799179399876937,29.853623698415078,293200
1995-04-26,29.844547271728516,29.862695369795848,29.690288438156188,29.76288083042552,204400
1995-04-27,29.917129516601562,29.935277608513363,29.78101882726307,29.79916691917487,502200
1995-04-28,29.962512969970703,30.00788321977381,29.717513621033934,29.908068670206976,130800
1995-05-01,29.880847930908203,29.99881058596493,29.880847930908203,29.935292233242077,518700
1995-05-02,29.944360733032227,29.989730976567124,29.84454619725545,29.908064538204307,228400
1995-05-03,30.361757278442383,30.361757278442383,30.044165675111394,30.044165675111394,724700
1995-05-04,30.34361457824707,30.597687906055363,30.271022198873275,30.39805886277742,311400
1995-05-05,30.30731964111328,30.470652501454612,30.2438013065361,30.470652501454612,314900
1995-05-08,30.52509880065918,30.624913333003782,30.252877348810255,30.280099493995145,183100
1995-05-09,30.49786376953125,30.688418705312312,30.452493546726235,30.6521225270683,180600
1995-05-10,30.5341739654541,30.5886182578145,30.388989185826386,30.579544209087764,330300
1995-05-11,30.6158504486084,30.615850448608395,30.47973967305145,30.57955424179321,351700
1995-05-12,30.633989334106445,30.706581725893425,30.488804550532482,30.497878599505853,94600
1995-05-15,30.77916717529297,30.779167175292965,30.65213051831947,30.715648846806218,147200
1995-05-16,30.797325134277344,30.869917532943877,30.71565868577749,30.77010298477739,221600
1995-05-17,30.679346084594727,30.806382714344604,30.652123949648328,30.79730866936247,189200
1995-05-18,30.234722137451172,30.64305421913944,30.234722137451175,30.624906126619962,577800
1995-05-19,30.252887725830078,30.30733203487476,30.143999107740704,30.189369365277944,363900
1995-05-22,30.588607788085938,30.633978016190486,30.334534510700472,30.35268260194229,216000
1995-05-23,30.869918823242188,30.869918823242184,30.55232706580142,30.643067567927353,136800
1995-05-24,30.851757049560547,31.024163927190447,30.661202079548556,30.924349419088927,370800
1995-05-25,30.878992080688477,30.906214230627377,30.615844631279145,30.76102943095326,379900
1995-05-26,30.52509880065918,30.770098107323207,30.407136171524645,30.761024058928243,518600
1995-05-30,30.516008377075195,30.679341160538577,30.41619389829202,30.597674768806886,61500
1995-05-31,31.15121841430664,31.15121841430664,30.461590508834078,30.461590508834078,564500
1995-06-01,31.06954002380371,31.30546526931157,30.92435525733734,31.01509573637882,810100
1995-06-02,31.09675407409668,31.314531167116325,30.83360675336461,30.942495299874434,112900
1995-06-05,31.28730583190918,31.387120322672235,31.069528761153435,31.096750894997903,257200
1995-06-06,31.232868194580078,31.368978892697076,31.232868194580078,31.26009033420348,165800
1995-06-07,31.06954002380371,31.18750264655764,31.033243832187118,31.169354550749343,41900
1995-06-08,30.996952056884766,31.151210893233433,30.996952056884766,31.06047040126363,141100
1995-06-09,30.815448760986328,30.969707485643795,30.633967908448128,30.933411315136155,304900
1995-06-12,30.987873077392578,31.11490974593826,30.89713259985995,30.915280695366476,378500
1995-06-13,31.3236026763916,31.341750766007124,31.105825601005332,31.133047735428615,120000
1995-06-14,31.29638671875,31.33268290514461,31.178424112967527,31.278238625552696,389400
1995-06-15,31.43250274658203,31.496021083541056,31.287317976389964,31.34176226521199,274500
1995-06-16,31.52581214904785,31.52581214904785,31.370647468522716,31.370647468522716,325100
1995-06-19,31.881792068481445,31.900046744730215,31.598844586625468,31.61709926287424,134600
1995-06-20,31.799623489379883,31.90002413759549,31.77224149441199,31.79049615772392,287800
