Date,s1,s2,cartera
2003-01-02,0.0,-0.014269798201071472,-0.003943034517632566
2003-01-03,0.0,0.0007438050250343863,0.00020552840669315996
2003-01-06,0.0,-0.003409205025964781,-0.0009420324594398397
2003-01-07,0.0,0.0006720242246640971,0.0001856939164239079
2003-01-08,0.0,0.005735998471692878,0.0015849726568154558
2003-01-09,0.0,-0.008673174362108278,-0.0023965738972167726
2003-01-10,0.0,1.6174534780235487e-05,4.469351846918775e-06
2003-01-13,0.0,0.0008099188277529111,0.00022379699063091452
2003-01-14,0.0,0.0018417232774128555,0.0005089054766185123
2003-01-15,0.0,0.0027724788352723683,0.0007660921053574419
2003-01-16,0.0,0.0009498748088911556,0.00026246966538084855
2003-01-17,0.0,0.00499112464808348,0.0013791489194095354
2003-01-21,0.0,0.003931717915600822,0.0010864133631297143
2003-01-22,0.0,0.003185462858255619,0.0008802079628424795
2003-01-23,0.0,-0.002594053425375782,-0.0007167895475965233
2003-01-24,0.0,0.005144101661294086,0.0014214195692809864
2003-01-27,0.0,0.0009233519024683984,0.0002551408486688492
2003-01-28,0.0,-0.0013282012077062285,-0.00036700891873535255
2003-01-29,-0.007140409164300136,-0.002518958813693456,-0.0058634087472515615
2003-01-30,0.0,0.0038260991299317398,0.0010572287515651052
2003-01-31,0.0,-0.002461762738536075,-0.0006802349490506855
2003-02-03,0.0,-0.002000858918400412,-0.0005528778801912835
2003-02-04,0.0,0.004082137616311213,0.0011279773757159957
2003-02-05,0.0,-0.001992156552781004,-0.000550473240157915
2003-02-06,0.0,0.0030469821149358652,0.0008419429262075392
2003-02-07,0.0,0.002326835892996046,0.0006429519264162333
2003-02-10,0.0,-0.0038293776113562986,-0.0010581346624434723
2003-02-11,0.0,0.00043709846662108197,0.0001207791671056554
2003-02-12,0.0,0.00314838524135218,0.0008699626656615538
2003-02-13,0.0,0.0015678783177383868,0.00043323656292672296
2003-02-14,0.0,-0.0047946637682244695,-0.00132486279568633
2003-02-18,0.0,-0.0014500548937580867,-0.0004006795623865825
2003-02-19,0.0,0.004464866875754685,0.0012337332287160926
2003-02-20,0.0,0.0024923521840526123,0.0006886874329504151
2003-02-21,0.0,-0.0034278012480507673,-0.000947170972581329
2003-02-24,0.0,0.004710731683446036,0.001301670659206546
2003-02-25,0.0,0.002250937410681107,0.0006219796371527974
2003-02-26,0.0,0.004753288562679106,0.0013134299876437284
2003-02-27,0.0,-0.002331308621518566,-0.0006441878319773205
2003-02-28,0.0,-0.0010908599128025048,-0.0003014267076151755
2003-03-03,0.0,0.002428230813522942,0.0006709693984166533
2003-03-04,0.0,0.0035439471290840325,0.0009792644339983673
2003-03-05,0.0,-0.00010921819678540717,-3.017920182263758e-05
2003-03-06,0.0,0.00041360363302827256,0.00011428706830109595
2003-03-07,0.0,0.001565567339784507,0.00043259799287035376
2003-03-10,0.0,0.005995734159281003,0.0016567428926092672
2003-03-11,0.0,0.00048288850513311725,0.00013343188299361536
2003-03-12,0.0,-0.0009630842987473246,-0.00026611971520841234
2003-03-13,0.0,-0.013157987879062324,-0.0036358187872508234
2003-03-14,0.0,0.0012321132002429647,0.000340457854395162
2003-03-17,0.0,-0.009392652780403304,-0.0025953803693234316
2003-03-18,-0.0019276927066555968,-0.003297137546534285,-0.0023060980770433868
2003-03-19,0.0,-0.004800501125200078,-0.001326475775752498
2003-03-20,0.0,-0.0011461405885546231,-0.000316701878964991
2003-03-21,0.0,-0.009164355092573979,-0.00253229709016822
2003-03-24,0.0,0.011394445702390244,0.003148516333639619
2003-03-25,0.0,-0.0008833332646150783,-0.00024408288777964546
2003-03-26,0.0,0.0007313834775786685,0.00020209608132386157
2003-03-27,0.0,0.0012161716220986671,0.0003360528731892061
2003-03-28,0.0,0.002248213049554711,0.0006212268409458357
2003-03-31,0.0,0.009965421977569172,0.0027536481095702513
2003-04-01,0.0,-0.0026169302657404023,-0.0007231108823442911
2003-04-02,0.0,-0.008741879996882215,-0.0024155586568925715
2003-04-03,0.0,0.0010887864348904425,0.00030085376363491676
2003-04-04,0.0,-0.0032489299093783233,-0.0008977451956598562
2003-04-07,0.0,-0.0015408503527267723,-0.00042576818828816927
2003-04-08,0.0,0.0021134132593269473,0.000583978926269804
2003-04-09,0.0,0.002563393650255194,0.0007083176302014859
2003-04-10,0.0,-0.0008754199960638592,-0.00024189629126264566
2003-04-11,0.0,-0.0012392477738765943,-0.0003424292817208743
2003-04-14,0.0,-0.003735704644617749,-0.0010322509228127734
2003-04-15,0.0,0.0005672206850717757,0.0001567345738768237
2003-04-16,0.0,0.004105041311554801,0.0011343061310112195
2003-04-17,0.0,-0.002023640447712099,-0.000559172878562998
2003-04-21,0.0,-0.0015554960121175094,-0.0004298150808718941
2003-04-22,0.0,-0.0013746927232192985,-0.00037985546693890883
2003-04-23,0.0,-0.0015153681205403635,-0.00041872693096402626
2003-04-24,0.0,0.0026387245179199984,0.0007291330760305117
2003-04-25,0.0,0.0010979253351258184,0.00030337902703202505
2003-04-28,0.0,-0.0021237601105652346,-0.0005868379710163732
2003-04-29,0.0,0.001653114105688924,0.00045678893902138573
2003-04-30,0.0,0.0035164922106535497,0.0009716780834750605
2003-05-01,0.0,-0.00013746805557215549,-3.79852104812625e-05
2003-05-02,0.0,-0.003498519614881493,-0.0009667118909261459
2003-05-05,0.0,0.002501317425752005,0.000691164710973658
2003-05-06,-0.0018360934621166544,0.0011187566354261941,-0.0010196084799978064
2003-05-07,0.0,0.0052621658103733345,0.0014540430870459006
2003-05-08,0.0,0.0009385719324808045,0.00025934645149887483
2003-05-09,0.0,-0.0012849633723698828,-0.0003550614283226204
2003-05-12,0.0,0.0014359436140326117,0.00039678032973721405
2003-05-13,0.0,0.000614703801364267,0.00016985512147727933
2003-05-14,0.0,0.0033153497705735663,0.0009160983497590881
2003-05-15,0.0,-0.0007974928535250689,-0.00022036344205473944
2003-05-16,0.0,0.0021629126949089775,0.0005976566237644062
2003-05-19,0.0,0.00028255936605511053,7.80768808315747e-05
2003-05-20,0.0,0.003357382540285459,0.0009277128561109193
2003-05-21,0.0,-0.001240219879910083,-0.00034269789432427863
2003-05-22,0.0,0.0012829242773693937,0.0003544979850378333
2003-05-23,0.0,0.0008257194288020791,0.00022816301700762478
2003-05-27,0.0,-0.003207557918247776,-0.0008863132758252305
2003-05-28,0.0,-0.0020469301624978435,-0.0005656082988830354
2003-05-29,0.0,0.0023207704883328067,0.0006412759321510331
2003-05-30,0.0,-0.002437024752332821,-0.0006733993419789033
2003-06-02,0.0,-0.0006475949138957373,-0.0001789436026321976
2003-06-03,0.0,0.00023846780223993956,6.589348793351929e-05
2003-06-04,0.0,0.00048113866702518426,0.0001329483672520031
2003-06-05,0.0,-0.001140639556517056,-0.00031518183229712
2003-06-06,0.0,0.00021796362091401226,6.022776697624199e-05
2003-06-09,0.0,0.003171166508928833,0.0008762575917105725
2003-06-10,0.0,0.0023225330240930616,0.0006417629565113863
2003-06-11,0.0,-0.002408518041462333,-0.0006655223598826838
2003-06-12,0.0,0.0018314940052357586,0.0005060789213500907
2003-06-13,0.0,0.003462703193868655,0.0009568150877365202
2003-06-16,0.0,-0.004652585177850885,-0.0012856036009755345
2003-06-17,0.0,-0.0009068074735913652,-0.0002505692875845614
2003-06-18,0.0,-0.0026768099766320283,-0.0007396568603339316
2003-06-19,0.0,0.0014641116182117224,0.0004045637203084074
2003-06-20,0.0,-0.00047487277076780114,-0.00013121697309501274
2003-06-23,0.0,0.00207014753300599,0.0005720237290126228
2003-06-24,0.0,0.001775998731439262,0.0004907444522103221
2003-06-25,0.0008852102606673531,-0.001341705361578081,0.0002698683306245282
2003-06-26,0.0,-0.006158196174140122,-0.001701634440714379
2003-06-27,0.0,0.00022593001655457734,6.242904358501051e-05
2003-06-30,0.0,0.000599764209514767,0.00016572700939665458
2003-07-01,0.0,0.0008715781879920381,0.00024083472181198778
2003-07-02,0.0,0.0011792163483470665,0.0003258413819012508
2003-07-03,0.0,-0.0033342526529859307,-0.0009213215993653163
2003-07-07,0.0,0.0015209372027374095,0.0004202657812704613
2003-07-08,0.0,0.0015825452736175337,0.0004372893401619138
2003-07-09,0.0,-0.00016316537999910282,-4.508590215177594e-05
2003-07-10,0.0,-0.002262659211742241,-0.0006252186084081445
2003-07-11,0.0,0.003109506001378669,0.0008592195435042016
2003-07-14,0.0,-0.001197131761351977,-0.0003307917736924046
2003-07-15,0.0,-0.005571422375502913,-0.00153949694518237
2003-07-16,0.0,0.000988240517403625,0.0002730708883853012
2003-07-17,0.0,-0.0027330209277920286,-0.0007551890856373137
2003-07-18,0.0,-0.0004477833283048713,-0.00012373161099040126
2003-07-21,0.0,-0.0064650377484651396,-0.0017864209879353073
2003-07-22,0.0,0.003983779674448946,0.0011007990824856756
2003-07-23,0.0,-0.00041170722002733536,-0.00011376305094520782
2003-07-24,0.0,-0.0020687801714950296,-0.000571645899308248
2003-07-25,0.0,0.0014600456919656713,0.00040344022246292815
2003-07-28,0.0,-0.0018561405745130002,-0.0005128892680720289
2003-07-29,0.0,-0.003589129650200172,-0.0009917492805143623
2003-07-30,0.0,0.0029217731809518606,0.0008073451595356996
2003-07-31,0.0,-0.0011557247427656221,-0.00031935017506166914
2003-08-01,0.0,-0.0007444298433746299,-0.00020570105666676964
2003-08-04,0.0,0.002451558801256238,0.0006774153943279611
2003-08-05,0.0,-0.007834671195880527,-0.002164878474408904
2003-08-06,0.0,0.004492636978764666,0.0012414066711280774
2003-08-07,0.0,0.0013450964928672026,0.00037167742852338615
2003-08-08,0.0,-6.340117632850102e-05,-1.7519030276336854e-05
2003-08-11,0.0,-0.0004907190414164623,-0.00013559561890786855
2003-08-12,0.0032245840209190815,0.0010236982023766898,0.0026164346533107123
2003-08-13,0.0,-0.0026100223063273984,-0.0007212020731216187
2003-08-14,0.0,0.003282661656280371,0.0009070659611325474
2003-08-15,0.0,-0.0002574718156276471,-7.114468207834297e-05
2003-08-18,0.0,0.005595491583613744,0.0015461477553098718
2003-08-19,0.0,0.003095660450021181,0.0008553937369897038
2003-08-20,0.0,-0.002693469675677386,-0.0007442602729024627
2003-08-21,0.0,0.0008766726910970714,0.00024224243629472126
2003-08-22,0.0,-0.0006547306900834574,-0.00018091536224798305
2003-08-25,0.0,-0.002746276535748288,-0.00075885187883083
2003-08-26,0.0,0.0005688864705418789,0.00015719486417070427
2003-08-27,0.0,0.0006495519506236217,0.00017948437155279406
2003-08-28,0.0,0.003921587962626384,0.0010836142517703675
2003-08-29,0.0,-2.283212300276934e-06,-6.308978434186416e-07
2003-09-02,0.0,0.001333786328297783,0.00036855220077531767
2003-09-03,0.0,0.0032507987833219156,0.0008982616034159333
2003-09-04,0.0,0.0010750672915334541,0.0002970628862134762
2003-09-05,0.0,0.0038187375058350926,0.0010551945855937367
2003-09-08,0.0,0.0012746458315028711,0.000352210482625809
2003-09-09,0.0,-0.0007639100842577853,-0.00021108384212258018
2003-09-10,0.0,-0.0016751593299667055,-0.0004628804813859945
2003-09-11,0.0,-0.0004360961646274776,-0.00012050221074634421
2003-09-12,0.0,0.002449538307173278,0.0006768570908537617
2003-09-15,0.0,-0.0016729033079279987,-0.00046225709676304353
2003-09-16,0.0003871125299930237,0.005926675360698943,0.0019178060370972595
2003-09-17,0.0,0.002357523962469047,0.0006514316621144203
2003-09-18,0.0,0.00442141845994969,0.0012217275506510247
2003-09-19,0.0,0.0009513048282304679,0.0002628648087133847
2003-09-22,0.0,-0.0024558904693050493,-0.0006786123220206111
2003-09-23,0.0,0.0023047861142358283,0.0006368591255558
2003-09-24,0.0,-0.0005366831510418878,-0.00014829643417319524
2003-09-25,0.0,-0.002612931383235914,-0.0007220059100437038
2003-09-26,0.0,0.001767623021091956,0.00048843007365053
2003-09-29,0.0,0.0024661466481026807,0.0006814463121337323
2003-09-30,0.0,0.0002503469355698407,6.917593328413697e-05
2003-10-01,0.0,0.0073276149541995905,0.0020247685558832974
2003-10-02,0.0,0.0007931456193237745,0.0002191622131186043
2003-10-03,0.0,-0.0010903920884995232,-0.000301297438276615
2003-10-06,0.0,0.0025200498100326793,0.000696340848489794
2003-10-07,0.0,-0.00036502267699252384,-0.00010086316532437662
2003-10-08,0.0,0.0007539160149620522,0.00020832227817826817
2003-10-09,0.0,0.0016204965975407221,0.00044777606030402137
2003-10-10,0.0,0.0039542008084529736,0.0010926258421937569
2003-10-13,0.0,0.0009776750415239207,0.0002701514332183907
2003-10-14,0.0,-0.0019512336065207554,-0.0005391654005239063
2003-10-15,0.0,-0.002495074603510059,-0.000689439692634885
2003-10-16,0.0,-0.0008406251126539629,-0.0002322817596211316
2003-10-17,0.0,-7.781961841053538e-05,-2.150313811156038e-05
2003-10-20,0.0,0.0013470769617593133,0.0003722246722259708
2003-10-21,0.0,0.0020599920489664616,0.0005692175629024307
2003-10-22,0.0,-0.00017009263270833058,-4.700004250330507e-05
2003-10-23,0.0,-0.004844760918766026,-0.001338705653941015
2003-10-24,0.0,0.0027687216814624304,0.0007650539275954377
2003-10-27,0.0,0.0018175103973292611,0.000502214967012445
2003-10-28,0.005584098058596394,0.006313287703100981,0.005785587939368913
2003-10-29,0.0,-0.0017236717397259135,-0.0004762854436369483
2003-10-30,0.0,-0.0017685503066919145,-0.0004886863014595585
2003-10-31,0.0,-0.002046784364620062,-0.000565568011973817
2003-11-03,0.0,0.0011014052288762367,0.00030434059221902
2003-11-04,0.0,0.0033997404426211043,0.0009394172031977209
2003-11-05,0.0,-0.0017495283582795395,-0.00048343015150384373
2003-11-06,0.0,-0.0031911748437638662,-0.0008817863002307086
2003-11-07,0.0,0.0007276910063566029,0.0002010757766721198
2003-11-10,0.0,-0.0018925712121403866,-0.0005229557917635386
2003-11-11,0.0,-0.0012604715303881023,-0.00034829383588902093
2003-11-12,0.0,0.006591111754659949,0.0018212577915955742
2003-11-13,0.0,0.0054208368783994765,0.0014978871196916967
2003-11-14,0.0,-0.0013152041053733307,-0.00036341755588594865
2003-11-17,0.0,-0.004547306760337718,-0.0012565130400322845
2003-11-18,0.0,0.001428888954186512,0.00039483098421099356
2003-11-19,0.0,-0.003345275364153147,-0.0009243673979111545
2003-11-20,0.0,-0.00027396589757676106,-7.570233128582322e-05
2003-11-21,0.0,0.0027642711851437094,0.0007638241652429472
2003-11-24,0.0,0.0009971773050170836,0.0002755403039677845
2003-11-25,0.0,0.0017336951284698508,0.0004790551091391575
2003-11-26,0.0,0.0015326536413715034,0.00042350327077851104
2003-11-28,0.0,-0.001867661966746199,-0.0005160728623055671
2003-12-01,0.0,0.004470339931663584,0.0012352455450124857
2003-12-02,0.0,0.002658014711510122,0.0007344633475666545
2003-12-03,0.0,-0.0007956043232022259,-0.00021984160284260493
2003-12-04,0.0,0.0002072282455223956,5.726136513001901e-05
2003-12-05,0.0,0.004029309615063578,0.0011133799280519273
2003-12-08,0.0,0.000760303335527396,0.00021008722433303885
2003-12-09,0.0036795698146094916,-0.0020295796318317233,0.0021020160877494812
2003-12-10,0.0,-0.002509972660605439,-0.0006935563278209617
2003-12-11,0.0,0.006205241955871816,0.0017146341439101221
2003-12-12,0.0,0.0016147968837534924,0.00044620111384107943
2003-12-15,0.0,-0.001132740056395593,-0.00031299904027637284
2003-12-16,0.0,0.003858814442354637,0.0010662686555862378
2003-12-17,0.0,0.0019572778496310794,0.0005408355474230531
2003-12-18,0.0,0.004962707244914322,0.0013712966148416224
2003-12-19,0.0,-0.0012820623832741239,-0.00035425982622715456
2003-12-22,0.0,0.0015444235211820089,0.0004267555271669528
2003-12-23,0.0,-0.0012899426117604347,-0.00035643729310443827
2003-12-24,0.0,0.0035275220631756665,0.000974725855322026
2003-12-26,0.0,0.0002217675428075045,6.127886770780608e-05
2003-12-29,0.0,0.002934825997567245,0.000810951917370784
2003-12-30,0.0,0.0009044254662915618,0.0002499110906800199
2003-12-31,0.0,0.002242690854785489,0.0006197009465862015
2004-01-02,0.0,0.00018511246795968074,5.115032746254025e-05
2004-01-05,0.0,0.007259144877546763,0.002005848885691551
2004-01-06,0.0,0.003008996887934919,0.0008314468379577703
2004-01-07,0.0,-7.660776409182313e-07,-2.1168278196816406e-07
2004-01-08,0.0,0.0038563167828745367,0.001065578501639801
2004-01-09,0.0,0.0028167440653669375,0.0007783234857690253
2004-01-12,0.0,-4.0663424243277444e-05,-1.1236128439737897e-05
2004-01-13,0.0,0.0008474094332068155,0.00023415640492036038
2004-01-14,0.0,2.463164491760531e-05,6.806222818826816e-06
2004-01-15,0.0,-0.001766562526275179,-0.0004881370374345022
2004-01-16,0.0,-0.004350774771459718,-0.0012022072674456234
2004-01-20,0.0,0.006576306576429234,0.0018171668207226273
2004-01-21,0.0,0.0035407150728936163,0.0009783713513533175
2004-01-22,0.0,0.00281194202858757,0.0007769965856608958
2004-01-23,0.0,-0.0062824747251152245,-0.001735975123700309
2004-01-26,0.0,-2.3195025313515525e-06,-6.409255699333261e-07
2004-01-27,0.0,0.0017393960930562882,0.0004806304012232765
2004-01-28,0.005004809687524821,-0.008025551313441008,0.0014042567939202282
2004-01-29,0.0,-0.0008234277347857395,-0.00022752977549411824
2004-01-30,0.0,0.002048999207657869,0.0005661800180040464
2004-02-02,0.0,-0.0005345394173979508,-0.00014770407711000853
2004-02-03,0.0,0.0025259394082074987,0.0006979682638583277
2004-02-04,0.0,-0.003344599237149882,-0.0009241805703138323
2004-02-05,0.0,8.171349660919055e-06,2.2579095593818353e-06
2004-02-06,0.0,0.008201430827923092,0.0022662215956248343
2004-02-09,0.0,0.0020846646437212373,0.0005760351009913951
2004-02-10,0.0,0.00035208899245454955,9.728932609730375e-05
2004-02-11,0.0,0.007405793888393779,0.002046370980229863
2004-02-12,0.0,-0.0017927430302786174,-0.000495371241416926
2004-02-13,0.0,-0.0010437308033100319,-0.00028840397926992444
2004-02-17,0.0,0.0052811403536086165,0.0014592861379901956
2004-02-18,0.0,-0.004663676645425496,-0.001288668398310553
2004-02-19,0.0,-0.0009986522436826668,-0.00027594785942076553
2004-02-20,0.0,-0.009627218212672282,-0.0026601955533258614
2004-02-23,0.0,0.0014671702435414375,0.0004054088804908875
2004-02-24,0.0,0.0018493310252677667,0.0005110076515736639
2004-02-25,0.0,-0.0024665147179715233,-0.000681548017299937
2004-02-26,0.0,-0.001621835094398662,-0.00044814591411962776
2004-02-27,0.0,0.003732364011431102,0.0010313278381426127
2004-03-01,0.0,0.003798238914279047,0.0010495304092031925
2004-03-02,0.0,-0.009383244067739903,-0.0025927805512828733
2004-03-03,0.0,-0.001644024042022465,-0.00045427717015827495
2004-03-04,0.0,0.0005499025058541307,0.00015194920988810285
2004-03-05,0.0,0.006419305570867298,0.0017737842601908847
2004-03-08,0.0,5.3540895096946e-05,1.4794434686283822e-05
2004-03-09,0.0,-0.002857775143813146,-0.0007896612045180503
2004-03-10,0.0,-0.005860596975018877,-0.0016194017491219525
2004-03-11,0.0,-0.0022452743393763805,-0.0006204148157505806
2004-03-12,0.0,0.0008283386828940537,0.00022888677001026573
2004-03-15,0.0,-0.0029936582956259306,-0.0008272084739617264
2004-03-16,0.00839651161279887,0.005793748180302536,0.0076773153136673045
2004-03-17,0.0,0.004186837078947939,0.0011569079596904204
2004-03-18,0.0,0.003575334505656314,0.000987937402424308
2004-03-19,0.0,-0.004813748186983416,-0.0013301362074651896
2004-03-22,0.0,-0.0010640667091524867,-0.0002940232022998692
2004-03-23,0.0,0.001252786723659166,0.0003461703680048531
2004-03-24,0.0,-0.002574485421751757,-0.0007113825115163005
2004-03-25,0.0,0.0030012695329754233,0.0008293116131349692
2004-03-26,0.0,-0.0020005128529590518,-0.0005527822552944618
2004-03-29,0.0,0.0038318760920478304,0.001058825043307275
2004-03-30,0.0,0.0014297842340912211,0.0003950783681976113
2004-03-31,0.0,0.006393717713235534,0.0017667138164149708
2004-04-01,0.0,0.003632757171921496,0.0010038044491749135
2004-04-02,0.0,-0.00700480277071251,-0.0019355690055976934
2004-04-05,0.0,-0.0019525861240905114,-0.0005395391285464128
2004-04-06,0.0,0.001496614246140834,0.00041354485529240684
2004-04-07,0.0,0.00026914413023112766,7.436997922226017e-05
2004-04-08,0.0,-0.00372922883151156,-0.001030461524375063
2004-04-12,0.0,0.0023240381244772385,0.0006421788462586474
2004-04-13,0.0,-0.010011008819018617,-0.0027662446779906447
2004-04-14,0.0,-0.005511551518979984,-0.0015229534138342948
2004-04-15,0.0,-0.001983297317009086,-0.0005480252537213658
2004-04-16,0.0,0.0036649515480273653,0.0010127004079313279
2004-04-19,0.0,0.00015966859501130958,4.411966957347831e-05
2004-04-20,0.0,-0.009488964274929046,-0.002621993187669473
2004-04-21,0.0,2.5869341719654434e-05,7.1482235355907495e-06
2004-04-22,0.0,0.005473712616839238,0.0015124977581096695
2004-04-23,0.0,-0.0007930041599107948,-0.00021912312501515927
2004-04-26,0.0,0.0003400797515131058,9.39709293760997e-05
2004-04-27,0.0,0.00044968247636264266,0.0001242563840979372
2004-04-28,0.0,-0.009604534599131263,-0.0026539276110665124
2004-04-29,0.0,-0.0038302932895452227,-0.0010583876828895288
2004-04-30,0.0,-0.002866665959451735,-0.0007921179171119418
